,file,start,end,words,word_start_times,word_end_times,asr,reconame,transcript,asr_transcript,samplename,samplepath,finished
724,"5 2 2020 - 2. dio, 16. sjednica, 9. saziv [LiGw8Wnne9c].wav",6134.95,6154.64,"['ambiciju', 'niti', 'malo', 'dakle', 'ovo', 'je', 'jako', 'dobro', 'za', 'krk', 'međutim', 'žalosno', 'je', 'za', 'erha', 'da', 'da', 'ova', 'strategija', 'nije', 'ni', 'blizu', 'ambiciozna', 'kao', 'što', 'to', 'vidimo', 'je', 'slučaj', 'u', 'našim']","[0, 0.75, 1.21, 2.19, 3.85, 4.18, 4.65, 5.0, 5.34, 5.6, 6.34, 7.09, 7.74, 7.8, 7.89, 8.79, 10.16, 10.56, 11.28, 13.04, 13.89, 14.15, 14.97, 15.71, 15.97, 16.16, 16.57, 17.2, 17.37, 18.86, 19.2]","[0.72, 1.21, 1.66, 2.97, 4.18, 4.62, 5.0, 5.34, 5.6, 6.31, 7.05, 7.74, 7.8, 7.89, 8.13, 9.49, 10.53, 11.25, 12.68, 13.86, 14.15, 14.94, 15.71, 15.97, 16.16, 16.54, 17.17, 17.37, 17.89, 19.17, 19.69]","['ambiciju', 'niti', 'malo', 'dakl', 'ovo', 'je', 'jako', 'dobro', 'za', 'krkg', 'međutim', 'žalosno', 'je', 'za', 'hrvatsku', 'da', 'ova', 'strategija', 'nije', 'ni', 'blizu', 'ambiciozna', 'kao', 'što', 'to', 'vidimo', 'je', 'slučaj', 'u', 'našim']",reco242,ambiciju niti malo dakle ovo je jako dobro za krk međutim žalosno je za erha da da ova strategija nije ni blizu ambiciozna kao što to vidimo je slučaj u našim,ambiciju niti malo dakl ovo je jako dobro za krkg međutim žalosno je za hrvatsku da ova strategija nije ni blizu ambiciozna kao što to vidimo je slučaj u našim,sample724.mp3,/home/rupnik/macocu/task8/sample/sample724.mp3,True
725,"29 4 2020 - 2. dio, 16. sjednica, 9. saziv [YaBXOzUUd-0].wav",4535.44,4550.97,"['nadzornih', 'odbora', 'i', 'uprava', 'u', 'društvima', 'tako', 'da', 'mislim', 'klub', 'haenesa', 'naravno', 'ovo', 'će', 'prihvatiti', 'da', 'se', 'ovdje', 'rade', 'izuzeci', 'su', 'isti', 'manjeviše', 'koji', 'su', 'bili', 'i', 'kad', 'smo', 'govorili', 'prije', 'dva', 'tjedna', 'što', 'se', 'tiče']","[0, 0.45, 0.81, 0.86, 1.46, 1.59, 2.49, 2.81, 2.97, 3.26, 3.47, 3.8, 4.11, 4.27, 4.65, 5.98, 6.22, 6.39, 6.77, 6.99, 8.2, 8.45, 8.68, 9.23, 9.53, 10.16, 10.61, 10.93, 11.12, 11.25, 11.92, 12.12, 12.38, 13.26, 13.44, 13.58]","[0.45, 0.81, 0.86, 1.43, 1.56, 2.11, 2.81, 2.97, 3.26, 3.47, 3.8, 4.11, 4.27, 4.65, 5.95, 6.22, 6.39, 6.77, 6.99, 8.1, 8.45, 8.68, 9.23, 9.53, 9.89, 10.61, 10.9, 11.12, 11.25, 11.89, 12.12, 12.38, 13.0, 13.44, 13.58, 14.21]","['nadzornih', 'odbora', 'i', 'uprava', 'u', 'društvimatako', 'da', 'mslim', 'kuhajnesa', 'naravno', 'ovoće', 'prihvatiti', 'da', 'se', 'ovdje', 'radi', 'iz', 'uzeci', 'su', 'isti', 'manje', 'više', 'koji', 'su', 'bili', 'i', 'kada', 'smo', 'govorili', 'u', 'prije', 'dva', 'tjedna', 'što', 'se', 'tiče']",reco281,nadzornih odbora i uprava u društvima tako da mislim klub haenesa naravno ovo će prihvatiti da se ovdje rade izuzeci su isti manjeviše koji su bili i kad smo govorili prije dva tjedna što se tiče,nadzornih odbora i uprava u društvimatako da mslim kuhajnesa naravno ovoće prihvatiti da se ovdje radi iz uzeci su isti manje više koji su bili i kada smo govorili u prije dva tjedna što se tiče,sample725.mp3,/home/rupnik/macocu/task8/sample/sample725.mp3,True
726,"25 3 2020 - 1. dio, 16. sjednica, 9. saziv [vjsshG0eI0U].wav",15602.18,15604.68,"['pojedinačna', 'rasprava', 'kolega', 'miro', 'totgergeli']","[0, 0.51, 0.95, 1.31, 1.74]","[0.51, 0.95, 1.31, 1.66, 2.5]","['pojedinačna', 'rasprava', 'kolega', 'miro', 'tog']",reco117,pojedinačna rasprava kolega miro totgergeli,pojedinačna rasprava kolega miro tog,sample726.mp3,/home/rupnik/macocu/task8/sample/sample726.mp3,True
727,"30 5 2019 - 1. dio, 12. sjednica, 9. saziv [5yky-shnXCM].wav",2331.89,2351.41,"['programe', 'istraživanja', 'stipendija', 'itede', 'mislim', 'da', 'apsolutno', 'je', 'to', 'nešto', 'što', 'moramo', 'trebamo', 'iskoristiti', 'na', 'najbolji', 'način', 'za', 'razvoj', 'naše', 'i', 'znanstvene', 'zajednice', 'a', 'prije', 'svega', 'i', 'gospodarstva', 'i', 'svega', 'onoga', 'što', 'je', 'vezano', 'na', 'za', 'taj', 'dio', 'dakle', 'to', 'prije', 'svega', 'govorimo', 'o']","[0, 0.52, 1.44, 2.17, 3.23, 3.64, 4.0, 5.3, 5.49, 5.64, 5.94, 6.55, 7.28, 8.02, 8.75, 8.85, 9.58, 10.79, 11.07, 12.63, 13.18, 13.24, 13.68, 14.12, 14.17, 14.36, 14.62, 14.77, 15.29, 15.32, 15.53, 15.77, 15.96, 16.04, 16.43, 16.99, 17.55, 17.77, 18.05, 18.35, 18.53, 18.76, 19.03, 19.44]","[0.52, 1.2, 2.17, 3.07, 3.64, 3.97, 4.85, 5.49, 5.64, 5.94, 6.52, 7.19, 7.84, 8.75, 8.85, 9.26, 9.82, 11.07, 11.7, 13.18, 13.24, 13.68, 14.12, 14.17, 14.36, 14.62, 14.77, 15.29, 15.32, 15.53, 15.77, 15.96, 16.04, 16.43, 16.54, 17.52, 17.77, 18.05, 18.35, 18.53, 18.76, 19.03, 19.44, 19.52]","['programa', 'istraživanja', 'stipendija', 'itede', 'mislim', 'da', 'apsolutno', 'je', 'to', 'nešto', 'što', 'možamo', 'trebamo', 'iskoristiti', 'na', 'najbolji', 'mogući', 'način', 'za', 'razvoj', 'za', 'razvoj', 'naše', 'i', 'znanstvene', 'zajednice', 'prije', 'svega', 'i', 'gospodarstva', 'svega', 'onoga', 'što', 'je', 'vezano', 'na', 'za', 'taj', 'dio', 'dakle', 'to', 'prije', 'svega', 'govorimo']",,programe istraživanja stipendija itede mislim da apsolutno je to nešto što moramo trebamo iskoristiti na najbolji način za razvoj naše i znanstvene zajednice a prije svega i gospodarstva i svega onoga što je vezano na za taj dio dakle to prije svega govorimo o,programa istraživanja stipendija itede mislim da apsolutno je to nešto što možamo trebamo iskoristiti na najbolji mogući način za razvoj za razvoj naše i znanstvene zajednice prije svega i gospodarstva svega onoga što je vezano na za taj dio dakle to prije svega govorimo,sample727.mp3,/home/rupnik/macocu/task8/sample/sample727.mp3,False
728,"4 10 2018 - 9. sjednica, 9. saziv [Q2UcT745iHQ].wav",12263.62,12277.9,"['povrat', 'kapitalnih', 'ulaganja', 'doći', 'do', 'nje', 'međutim', 'sigurnost', 'poljoprivredniku', 'ne', 'daje', 'mehanizacija', 'sigurnost', 'poljoprivredniku', 'daje', 'poljoprivredno', 'zemljište', 'vi', 's', 'pravom', 'upozoravate', 'da', 'postoji', 'opasnost', 'da', 'mnogi', 'ostanu', 'bez', 'poljoprivrednog', 'zemljišta', 'posebno', 'ako', 'se', 'omogući', 'kupnja', 'strancima', 'međutim', 'ima', 'jedna']","[0, 0.23, 0.78, 1.19, 1.41, 1.48, 2.06, 2.86, 3.46, 4.07, 4.2, 4.35, 5.01, 5.36, 5.82, 6.01, 6.45, 7.21, 7.32, 7.4, 7.65, 8.21, 8.32, 8.71, 9.16, 10.23, 10.55, 10.85, 11.0, 11.45, 11.69, 12.04, 12.21, 12.34, 12.81, 13.11, 13.69, 14.03, 14.12]","[0.23, 0.78, 1.19, 1.41, 1.48, 1.74, 2.58, 3.46, 4.07, 4.2, 4.35, 5.01, 5.36, 5.82, 6.01, 6.45, 6.82, 7.32, 7.4, 7.65, 8.21, 8.32, 8.71, 9.16, 9.35, 10.55, 10.85, 11.0, 11.45, 11.69, 12.04, 12.21, 12.34, 12.81, 13.11, 13.66, 14.03, 14.12, 14.28]","['povratkapitalnih', 'ulaganja', 'dođe', 'do', 'nje', 'međutim', 'sigurnost', 'poljoprivredniku', 'ne', 'da', 'ju', 'mehanizacija', 'sigurnost', 'poljopivrednio', 'koj', 'daje', 'poljoprivredno', 'zemljištu', 'vi', 'spravnom', 'upozoravate', 'da', 'postoji', 'opasnost', 'da', 'mnogi', 'ostanu', 'bez', 'poljoprivednig', 'zemljišta', 'posebno', 'ako', 'se', 'omogući', 'kupnem', 'strancima', 'međutim', 'i', 'jedna']",reco527,povrat kapitalnih ulaganja doći do nje međutim sigurnost poljoprivredniku ne daje mehanizacija sigurnost poljoprivredniku daje poljoprivredno zemljište vi s pravom upozoravate da postoji opasnost da mnogi ostanu bez poljoprivrednog zemljišta posebno ako se omogući kupnja strancima međutim ima jedna,povratkapitalnih ulaganja dođe do nje međutim sigurnost poljoprivredniku ne da ju mehanizacija sigurnost poljopivrednio koj daje poljoprivredno zemljištu vi spravnom upozoravate da postoji opasnost da mnogi ostanu bez poljoprivednig zemljišta posebno ako se omogući kupnem strancima međutim i jedna,sample728.mp3,/home/rupnik/macocu/task8/sample/sample728.mp3,True
729,"18 3 2020 - 1. dio, 16. sjednica, 9. saziv [OHMdj38FkBI].wav",13909.81,13929.54,"['dakle', 'ovo', 'jednostavno', 'nije', 'mjera', 'koja', 'će', 'doprinijeti', 'gospodarstvu', 'koja', 'će', 'doprinijeti', 'poduzetnicima', 'nije', 'mjera', 'i', 'toga', 'moramo', 'biti', 'svjesni', 'treća', 'stvar', 'ljudi', 'nemojmo', 'ingorirati', 'brojku', 'od', 'nekoliko', 'desetaka', 'tisuća', 'novo', 'nezaposlenih', 'zadnjih', 'par']","[0, 0.48, 1.07, 1.65, 1.98, 2.74, 2.94, 3.05, 4.95, 5.65, 5.81, 5.89, 6.64, 7.47, 7.82, 8.23, 8.34, 8.55, 8.78, 8.9, 9.62, 10.01, 11.36, 12.16, 12.94, 14.02, 14.71, 14.87, 15.5, 16.95, 17.58, 18.03, 19.18, 19.52]","[0.45, 1.04, 1.65, 1.98, 2.71, 2.94, 3.05, 4.36, 5.65, 5.81, 5.89, 6.61, 7.41, 7.82, 8.16, 8.34, 8.55, 8.78, 8.9, 9.33, 10.01, 10.43, 11.84, 12.91, 13.99, 14.68, 14.87, 15.5, 16.95, 17.55, 18.03, 19.03, 19.52, 19.73]","['dakle', 'ovo', 'jednostavno', 'nije', 'mjera', 'koja', 'će', 'doprinijeti', 'gospodarstvu', 'koja', 'će', 'doprinijeti', 'poduzetnicima', 'nije', 'mjera', 'i', 'to', 'ga', 'moram', 'biti', 'svjesni', 'treća', 'stvar', 'ljudi', 'nemojmo', 'ignorirati', 'brojku', 'od', 'nekoliko', 'desetaka', 'tisuća', 'novo', 'nezaposlenih', 'za', 'nih', 'par']",reco528,dakle ovo jednostavno nije mjera koja će doprinijeti gospodarstvu koja će doprinijeti poduzetnicima nije mjera i toga moramo biti svjesni treća stvar ljudi nemojmo ingorirati brojku od nekoliko desetaka tisuća novo nezaposlenih zadnjih par,dakle ovo jednostavno nije mjera koja će doprinijeti gospodarstvu koja će doprinijeti poduzetnicima nije mjera i to ga moram biti svjesni treća stvar ljudi nemojmo ignorirati brojku od nekoliko desetaka tisuća novo nezaposlenih za nih par,sample729.mp3,/home/rupnik/macocu/task8/sample/sample729.mp3,True
730,"21 09 2017 - 1. dio, 5. sjednica, 9. saziv [5cjNUjCW6uo].wav",10811.23,10830.81,"['i', 'onda', 'neće', 'se', 'moje', 'kolegice', 'koje', 'imaju', 'plavu', 'kosu', 'kao', 'i', 'ja', 'i', 'nekako', 'naljutiti', 'i', 'onda', 'jedna', 'plavuša', 'sad', 'zaista', 'i', 'službeno', 'pita', 'se', 'čemu', 'tako', 'jer', 'što', 'će', 'biti', 'između', 'ostalog', 'tehnički', 'rezultati', 'ove', 'promjene', 'tehnički', 'rezultati', 'ove', 'promjene', 'će', 'biti', 'morat', 'ćemo', 'imati', 'nove']","[0, 0.19, 0.47, 0.73, 0.85, 1.04, 1.61, 1.81, 2.03, 2.35, 2.7, 2.85, 2.95, 3.16, 3.6, 4.16, 5.11, 5.28, 5.47, 5.75, 6.28, 6.69, 7.1, 7.16, 8.06, 8.38, 9.09, 10.21, 11.39, 11.53, 11.78, 11.93, 12.22, 12.58, 13.06, 13.59, 14.24, 14.4, 15.28, 15.77, 16.34, 16.48, 16.93, 17.08, 17.77, 18.01, 18.33, 18.82]","[0.19, 0.47, 0.73, 0.85, 1.04, 1.61, 1.81, 2.03, 2.35, 2.7, 2.85, 2.95, 3.16, 3.55, 4.16, 4.92, 5.28, 5.47, 5.75, 6.28, 6.69, 7.1, 7.16, 7.75, 8.38, 9.02, 10.07, 10.88, 11.53, 11.78, 11.93, 12.22, 12.58, 13.06, 13.59, 14.24, 14.4, 15.04, 15.77, 16.34, 16.48, 16.93, 17.08, 17.65, 18.01, 18.33, 18.82, 19.58]","['i', 'onda', 'neće', 'se', 'moje', 'kolegice', 'koji', 'imaju', 'plavu', 'kosa', 'koju', 'ja', 'i', 'nekako', 'naljutiti', 'i', 'onda', 'jedna', 'esa', 'zaista', 'i', 'službeno', 'pita', 'se', 'čemu', 'tako', 'jer', 'što', 'će', 'biti', 'između', 'ostalog', 'tehnički', 'rezultati', 'ove', 'promjene', 'tehnički', 'rezultati', 'ove', 'promjene', 'će', 'biti', 'morati', 'ćemo', 'imati']",reco069,i onda neće se moje kolegice koje imaju plavu kosu kao i ja i nekako naljutiti i onda jedna plavuša sad zaista i službeno pita se čemu tako jer što će biti između ostalog tehnički rezultati ove promjene tehnički rezultati ove promjene će biti morat ćemo imati nove,i onda neće se moje kolegice koji imaju plavu kosa koju ja i nekako naljutiti i onda jedna esa zaista i službeno pita se čemu tako jer što će biti između ostalog tehnički rezultati ove promjene tehnički rezultati ove promjene će biti morati ćemo imati,sample730.mp3,/home/rupnik/macocu/task8/sample/sample730.mp3,True
731,"14 6 2018 - 3. dio, 8. sjednica, 9. saziv [CG1cER1snjU].wav",2379.52,2383.48,"['potreban', 'broj', 'glasova', 'i', 'sada', 'ćemo', 'provjeriti', 'kvorum', 'pa', 'molim', 'vas', 'da', 'se', 'uključite']","[0, 0.4, 0.62, 1.19, 1.26, 1.53, 1.78, 2.32, 2.7, 2.83, 3.05, 3.15, 3.26, 3.41]","[0.4, 0.62, 1.19, 1.26, 1.53, 1.78, 2.32, 2.7, 2.83, 3.05, 3.15, 3.26, 3.41, 3.96]","['potreban', 'broj', 'glasova', 'i', 'sada', 'ćemo', 'provjeriti', 'kvorum', 'pa', 'molim', 'vas', 'da', 'se', 'uključite']",reco175,potreban broj glasova i sada ćemo provjeriti kvorum pa molim vas da se uključite,potreban broj glasova i sada ćemo provjeriti kvorum pa molim vas da se uključite,sample731.mp3,/home/rupnik/macocu/task8/sample/sample731.mp3,True
732,"11 4 2018 - 2. dio, 8. sjednica, 9. saziv [o8FdsdWtvhc].wav",12783.3,12798.48,"['protivnici', 'i', 'kritičari', 'ove', 'konvencije', 'koliko', 'sam', 'ih', 'ja', 'slušao', 'a', 'slušao', 'sam', 'ih', 'svi', 'su', 'deklarativno', 'protiv', 'nasilja', 'nasilja', 'nad', 'ženama', 'nasilja', 'u', 'obitelji', 'ali', 'žalosno', 'je', 'da', 'postoji', 'taj', 'ali']","[0, 0.62, 0.66, 1.18, 1.3, 2.66, 3.02, 3.23, 3.34, 3.5, 3.97, 4.01, 4.56, 4.8, 5.38, 5.64, 5.78, 6.83, 7.2, 8.09, 8.51, 8.65, 9.97, 10.4, 10.43, 11.35, 11.74, 12.15, 12.21, 12.3, 12.73, 13.61]","[0.62, 0.66, 1.18, 1.3, 2.52, 3.02, 3.23, 3.34, 3.5, 3.97, 4.01, 4.56, 4.8, 5.04, 5.64, 5.78, 6.8, 7.2, 7.95, 8.51, 8.65, 9.24, 10.4, 10.43, 11.18, 11.74, 12.15, 12.21, 12.3, 12.73, 13.09, 13.96]","['protivnici', 'i', 'kritičari', 'ove', 'konvencije', 'koliko', 'sam', 'ih', 'ja', 'slušao', 'slušao', 'sam', 'ih', 'svi', 'su', 'deklarativno', 'protiv', 'nasilja', 'na', 'dženama', 'nasiljavu', 'obitelji', 'ali', 'žalostno', 'je', 'da', 'postoji', 'taj', 'aliplaša']",reco400,protivnici i kritičari ove konvencije koliko sam ih ja slušao a slušao sam ih svi su deklarativno protiv nasilja nasilja nad ženama nasilja u obitelji ali žalosno je da postoji taj ali,protivnici i kritičari ove konvencije koliko sam ih ja slušao slušao sam ih svi su deklarativno protiv nasilja na dženama nasiljavu obitelji ali žalostno je da postoji taj aliplaša,sample732.mp3,/home/rupnik/macocu/task8/sample/sample732.mp3,True
733,"04 07 2017 - 1. dio, 4. sjednica, 9. saziv [3yuEqtP43QI].wav",5847.12,5863.22,"['o', 'ugroženim', 'građanima', 'ugroženim', 'kategorijama', 'u', 'našem', 'društvu', 'i', 'ja', 'i', 'svi', 'mi', 'imamo', 'ovdje', 'empatiju', 'prema', 'tim', 'ljudima', 'međutim', 'niste', 'govorili', 'o', 'samim', 'korisnicima', 'pa', 'i', 'samo', 'korisnici', 'su', 'vajda', 'trebali', 'znati', 'zbog', 'javnosti', 'je', 'to', 'dobro', 'reći']","[0, 0.47, 1.41, 2.06, 2.56, 3.2, 3.23, 3.65, 4.71, 4.9, 5.1, 5.16, 5.37, 5.43, 5.58, 6.01, 6.44, 6.77, 7.14, 8.14, 8.57, 8.88, 9.44, 9.51, 9.91, 10.89, 11.06, 11.11, 11.45, 12.11, 12.3, 12.51, 12.96, 13.47, 13.77, 14.13, 14.19, 14.33, 14.6]","[0.44, 1.22, 2.06, 2.53, 3.2, 3.23, 3.54, 4.2, 4.9, 5.1, 5.16, 5.37, 5.43, 5.58, 5.78, 6.44, 6.77, 7.11, 7.56, 8.57, 8.88, 9.44, 9.51, 9.91, 10.89, 11.06, 11.11, 11.45, 12.11, 12.3, 12.51, 12.96, 13.47, 13.77, 14.13, 14.19, 14.33, 14.6, 15.06]","['o', 'ugroženim', 'građanima', 'ugroženim', 'kategorijama', 'u', 'našem', 'društvu', 'i', 'ja', 'i', 'svi', 'mi', 'ovdje', 'imamo', 'im', 'patio', 'prema', 'tim', 'ljudima', 'međutim', 'niste', 'govorili', 'o', 'samim', 'korisnicima', 'pa', 'i', 'sami', 'korisnici', 'su', 'valjda', 'trebali', 'znati', 'zbog', 'javnosti', 'je', 'to', 'dobro', 'rei']",reco092,o ugroženim građanima ugroženim kategorijama u našem društvu i ja i svi mi imamo ovdje empatiju prema tim ljudima međutim niste govorili o samim korisnicima pa i samo korisnici su vajda trebali znati zbog javnosti je to dobro reći,o ugroženim građanima ugroženim kategorijama u našem društvu i ja i svi mi ovdje imamo im patio prema tim ljudima međutim niste govorili o samim korisnicima pa i sami korisnici su valjda trebali znati zbog javnosti je to dobro rei,sample733.mp3,/home/rupnik/macocu/task8/sample/sample733.mp3,True
734,"14 2 2020 - 2. dio, 16. sjednica, 9. saziv [lkep5C6z3uc].wav",2271.01,2283.88,"['pristupačnu', 'i', 'kvalitetnu', 'uslugu', 'i', 'druga', 'stvar', 'što', 'je', 'još', 'bitnija', 'a', 'to', 'je', 'razvoj', 'gospodarstva', 'ono', 'što', 'mene', 'u', 'izvještaju', 'u', 'svim', 'izvještajima', 'pa', 'tako', 'u', 'ovom', 'izvještaju', 'je', 'moja', 'generalna', 'primjedba', 'što', 'me', 'smeta']","[0, 0.71, 1.31, 1.81, 2.85, 2.99, 3.28, 3.6, 3.8, 3.87, 4.06, 4.7, 4.81, 4.96, 5.04, 5.34, 6.88, 7.13, 7.3, 7.54, 7.61, 9.08, 9.12, 9.36, 9.78, 9.84, 10.04, 10.07, 10.2, 10.88, 11.01, 11.21, 11.6, 11.98, 12.13, 12.23]","[0.71, 1.21, 1.81, 2.47, 2.99, 3.28, 3.6, 3.8, 3.87, 4.06, 4.67, 4.81, 4.96, 5.04, 5.34, 6.0, 7.13, 7.3, 7.54, 7.61, 8.78, 9.12, 9.36, 9.78, 9.84, 10.04, 10.07, 10.2, 10.85, 11.01, 11.21, 11.6, 11.98, 12.13, 12.23, 12.87]","['pristupačnu', 'i', 'kvalitetnu', 'uslugu', 'i', 'druga', 'stvar', 'što', 'je', 'još', 'bitnija', 'a', 'to', 'je', 'razvoj', 'gospodarstva', 'ono', 'što', 'mene', 'izvještaju', 'svim', 'izvještajam', 'a', 'tako', 'u', 'maom', 'izvještaju', 'je', 'moja', 'generalna', 'primjedba', 'što', 'me', 'smeta']",reco401,pristupačnu i kvalitetnu uslugu i druga stvar što je još bitnija a to je razvoj gospodarstva ono što mene u izvještaju u svim izvještajima pa tako u ovom izvještaju je moja generalna primjedba što me smeta,pristupačnu i kvalitetnu uslugu i druga stvar što je još bitnija a to je razvoj gospodarstva ono što mene izvještaju svim izvještajam a tako u maom izvještaju je moja generalna primjedba što me smeta,sample734.mp3,/home/rupnik/macocu/task8/sample/sample734.mp3,True
735,"24 1 2019 - 11. sjednica, 9. saziv [MUeJ4i9E2pE].wav",14753.36,14772.99,"['štete', 'se', 'vrlo', 'rijetko', 'podmiruju', 'u', 'potpunosti', 'građani', 'koji', 'su', 'oštećeni', 'u', 'prirodnim', 'nepogodama', 'revoltirani', 'su', 'u', 'iznosima', 'kojim', 'se', 'isplaćuju', 'nemogućnosti', 'i', 'stabilizacije', 'poslovanja', 'oštećenika', 'neučinkovitosti', 'postojećeg', 'sustava', 'dodijele', 'pomoći', 'zbog', 'iznimno', 'malih', 'sredstava', 'koje', 'se', 'dodjeljuju', 'kao']","[0, 0.35, 0.52, 0.75, 1.14, 1.71, 1.76, 3.08, 3.55, 3.78, 3.93, 4.44, 4.52, 5.03, 5.86, 6.59, 6.75, 6.79, 7.36, 7.77, 7.94, 9.33, 10.09, 10.13, 11.0, 11.67, 12.92, 13.95, 14.63, 15.75, 16.15, 16.68, 17.01, 17.37, 17.74, 18.28, 18.59, 18.91, 19.42]","[0.35, 0.52, 0.75, 1.14, 1.71, 1.76, 2.62, 3.55, 3.78, 3.93, 4.44, 4.52, 5.03, 5.83, 6.59, 6.75, 6.79, 7.36, 7.77, 7.94, 8.74, 10.09, 10.13, 11.0, 11.67, 12.56, 13.95, 14.63, 15.48, 16.15, 16.68, 17.01, 17.37, 17.74, 18.28, 18.59, 18.88, 19.42, 19.63]","['se', 'vrlo', 'rijetko', 'podmiruju', 'u', 'potpunosti', 'građani', 'koji', 'su', 'ostećeni', 'u', 'prirodnim', 'nepogodama', 'revoltirani', 'su', 'iznosima', 'koji', 'im', 'se', 'isplaćuju', 'nemogućnosti', 'stabilizacije', 'poslovanja', 'ostećenika', 'i', 'neučinkovitosti', 'postojećega', 'sustava', 'dodiele', 'pomoći', 'zbog', 'izimno', 'malih', 'sredstava', 'koja', 'se', 'dodjeluju', 'kao']",reco213,štete se vrlo rijetko podmiruju u potpunosti građani koji su oštećeni u prirodnim nepogodama revoltirani su u iznosima kojim se isplaćuju nemogućnosti i stabilizacije poslovanja oštećenika neučinkovitosti postojećeg sustava dodijele pomoći zbog iznimno malih sredstava koje se dodjeljuju kao,se vrlo rijetko podmiruju u potpunosti građani koji su ostećeni u prirodnim nepogodama revoltirani su iznosima koji im se isplaćuju nemogućnosti stabilizacije poslovanja ostećenika i neučinkovitosti postojećega sustava dodiele pomoći zbog izimno malih sredstava koja se dodjeluju kao,sample735.mp3,/home/rupnik/macocu/task8/sample/sample735.mp3,True
736,"2 2 2017 - 1. dio, 3. sjednica, 9. saziv [ev17OyzI_IA].wav",4077.94,4091.19,"['dodjela', 'koncesije', 'uvodi', 'fleksibilnost', 'za', 'uvjete', 'i', 'izmjene', 'ugovora', 'o', 'koncesiji', 'nadalje', 'predviđaju', 'se', 'različiti', 'postupci', 'davanja', 'koncesije', 'za', 'koncesije', 'ispod', 'i', 'iznad', 'vrijednosnog', 'praga', 'a', 'za', 'ugovor', 'o', 'koncesiji', 'sklapat', 'će', 'se', 'upravni', 'ugovor', 'čime']","[0, 0.33, 0.86, 1.09, 1.72, 1.82, 2.12, 2.15, 2.44, 2.82, 2.87, 4.17, 4.54, 4.97, 5.1, 5.55, 6.01, 6.34, 6.86, 6.98, 7.53, 7.89, 7.96, 8.26, 8.7, 9.61, 9.75, 9.89, 10.42, 10.51, 11.01, 11.37, 11.49, 11.63, 12.19, 12.92]","[0.33, 0.86, 1.09, 1.72, 1.82, 2.12, 2.15, 2.44, 2.82, 2.87, 3.45, 4.54, 4.97, 5.1, 5.55, 6.01, 6.34, 6.86, 6.98, 7.53, 7.89, 7.96, 8.26, 8.7, 9.15, 9.75, 9.89, 10.39, 10.51, 11.01, 11.37, 11.49, 11.63, 12.08, 12.67, 13.25]","['dodjela', 'koncesije', 'uvodi', 'fleksibilnost', 'za', 'uvjete', 'izmjene', 'ugovora', 'o', 'koncesiji', 'nadalje', 'predviđaju', 'se', 'različiti', 'postupci', 'davanja', 'koncesije', 'za', 'koncesije', 'i', 'ispod', 'iznad', 'vrijednosnog', 'praga', 'a', 'za', 'ugovor', 'o', 'koncesii', 'sklapati', 'će', 'se', 'upravni', 'ugovor']",,dodjela koncesije uvodi fleksibilnost za uvjete i izmjene ugovora o koncesiji nadalje predviđaju se različiti postupci davanja koncesije za koncesije ispod i iznad vrijednosnog praga a za ugovor o koncesiji sklapat će se upravni ugovor čime,dodjela koncesije uvodi fleksibilnost za uvjete izmjene ugovora o koncesiji nadalje predviđaju se različiti postupci davanja koncesije za koncesije i ispod iznad vrijednosnog praga a za ugovor o koncesii sklapati će se upravni ugovor,sample736.mp3,/home/rupnik/macocu/task8/sample/sample736.mp3,False
737,"10 4 2019 - 11. sjednica, 9. saziv [vUcOuoVdoMg].wav",18169.17,18180.92,"['područje', 'za', 'opstanak', 'tih', 'ljudi', 'u', 'turizmu', 'imamo', 'spoj', 'i', 'ove', 'ceste', 'preko', 'bijeloga', 'brijega', 'gore', 'naznači', 'međutim', 'ali', 'nikoga', 'nije', 'briga', 'za', 'te', 'ljude', 'interesira']","[0, 0.62, 1.23, 1.68, 1.84, 2.39, 2.63, 3.15, 3.48, 3.76, 3.82, 3.96, 4.38, 5.03, 5.41, 5.74, 5.93, 6.26, 6.76, 6.85, 7.15, 7.35, 7.79, 7.89, 8.11, 9.35]","[0.62, 1.14, 1.68, 1.84, 2.36, 2.57, 3.01, 3.48, 3.76, 3.82, 3.96, 4.38, 4.9, 5.41, 5.74, 5.93, 6.26, 6.76, 6.85, 7.15, 7.35, 7.76, 7.89, 8.11, 8.97, 10.68]","['područje', 'za', 'opstanak', 'ti', 'ljudi', 'u', 'turizmu', 'imamo', 'spoj', 'i', 'ove', 'ceste', 'preko', 'bilo', 'ga', 'brgagornoznači', 'međutim', 'ali', 'nikoga', 'nije', 'briga', 'zda', 'te', 'ljude', 'njizi', 'ne', 'interesira']",,područje za opstanak tih ljudi u turizmu imamo spoj i ove ceste preko bijeloga brijega gore naznači međutim ali nikoga nije briga za te ljude interesira,područje za opstanak ti ljudi u turizmu imamo spoj i ove ceste preko bilo ga brgagornoznači međutim ali nikoga nije briga zda te ljude njizi ne interesira,sample737.mp3,/home/rupnik/macocu/task8/sample/sample737.mp3,False
